invoice_line_no,date,store_id,item_id,sale_bottles,sale_liters,sale_dollars,state_bottle_cost,state_bottle_retail,cogs,gross_margin,margin_pct,is_return,has_cost
INV-203600,2026-02-17,2501,19067,7,5.25,188.93,17.99,26.99,125.92999999999999,63.000000000000014,0.3334568358651353,False,True
INV-203601,2026-02-17,2501,26827,6,4.5,112.5,12.5,18.75,75.0,37.5,0.3333333333333333,False,True
INV-203602,2026-02-03,4829,64866,-2,-1.5,-74.98,24.99,37.49,-49.98,-25.000000000000007,0.3334222459322487,True,True
INV-203603,2026-03-30,4829,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-203604,2026-07-13,3385,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203605,2026-02-15,3385,43336,3,2.25,37.14,8.25,12.38,24.75,12.39,0.3336025848142165,False,True
INV-203606,2026-05-12,4829,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203607,2026-07-27,3385,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203608,2026-02-27,2633,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203609,2026-05-11,4829,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203610,2026-02-02,2648,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-203611,2026-02-25,3385,19067,7,5.25,188.93,17.99,26.99,125.92999999999999,63.000000000000014,0.3334568358651353,False,True
INV-203612,2026-04-28,2190,26827,5,3.75,93.75,12.5,18.75,62.5,31.25,0.3333333333333333,False,True
INV-203613,2026-02-15,2633,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-203614,2026-05-24,2190,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-203615,2026-06-25,4829,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-203616,2026-06-23,2633,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203617,2026-02-02,3385,77779,6,2.25,72.6,11.0,12.1,66.0,6.599999999999994,0.09090909090909084,False,True
INV-203618,2026-07-19,5102,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203619,2026-06-17,2501,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-203620,2026-05-13,2648,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203621,2026-07-13,4829,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203622,2026-04-23,2501,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-203623,2026-06-17,2501,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-203624,2026-06-05,2190,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203625,2026-05-15,2190,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203626,2026-05-27,2633,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-203627,2026-04-27,2501,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203628,2026-03-25,3385,36308,3,3.0,20.25,4.5,6.75,13.5,6.75,0.3333333333333333,False,True
INV-203629,2026-07-13,3385,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203630,2026-04-17,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203631,2026-04-01,5102,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-203632,2026-02-01,3385,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-203633,2026-06-25,5102,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203634,2026-05-18,5102,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203635,2026-04-11,2501,43336,5,3.75,61.9,8.25,12.38,41.25,20.65,0.33360258481421645,False,True
INV-203636,2026-07-27,2648,35918,10,17.5,134.9,8.99,13.49,89.9,45.0,0.3335804299481097,False,True
INV-203637,2026-03-24,2501,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-203638,2026-05-01,2648,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203639,2026-06-19,2648,64866,8,6.0,299.92,24.99,37.49,199.92,100.00000000000003,0.3334222459322487,False,True
INV-203640,2026-03-31,3385,35918,10,17.5,134.9,8.99,13.49,89.9,45.0,0.3335804299481097,False,True
INV-203641,2026-05-03,2190,43336,11,8.25,136.18,8.25,12.38,90.75,45.43000000000001,0.3336025848142165,False,True
INV-203642,2026-03-26,5102,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203643,2026-06-15,2190,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-203644,2026-07-02,2633,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-203645,2026-02-23,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203646,2026-02-17,2648,26827,10,7.5,187.5,12.5,18.75,125.0,62.5,0.3333333333333333,False,True
INV-203647,2026-02-09,4829,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-203648,2026-04-24,2190,19067,-5,-3.75,-134.95,17.99,26.99,-89.94999999999999,-45.0,0.33345683586513525,True,True
INV-203649,2026-03-30,2190,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-203650,2026-03-05,2190,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203651,2026-03-06,2648,35918,8,14.0,107.92,8.99,13.49,71.92,36.0,0.3335804299481097,False,True
INV-203652,2026-02-08,2501,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-203653,2026-06-02,2633,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203654,2026-07-28,3385,19067,4,3.0,107.96,17.99,26.99,71.96,36.0,0.33345683586513525,False,True
INV-203655,2026-06-12,2633,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203656,2026-03-21,2648,64866,9,6.75,337.41,24.99,37.49,224.91,112.50000000000003,0.3334222459322487,False,True
INV-203657,2026-07-26,5102,11788,12,21.0,175.56,9.75,14.63,117.0,58.56,0.33356117566643884,False,True
INV-203658,2026-03-31,2648,64866,6,4.5,224.94,24.99,37.49,149.94,75.0,0.3334222459322486,False,True
INV-203659,2026-02-24,4829,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-203660,2026-05-07,4829,26827,6,4.5,112.5,12.5,18.75,75.0,37.5,0.3333333333333333,False,True
INV-203661,2026-01-30,2633,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-203662,2026-06-23,2633,11788,8,14.0,117.04,9.75,14.63,78.0,39.040000000000006,0.33356117566643884,False,True
INV-203663,2026-05-03,2648,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-203664,2026-06-15,3385,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-203665,2026-02-13,2648,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-203666,2026-02-01,2633,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203667,2026-06-04,2501,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-203668,2026-02-01,5102,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-203669,2026-05-19,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203670,2026-07-03,2633,36308,10,10.0,67.5,4.5,6.75,45.0,22.5,0.3333333333333333,False,True
INV-203671,2026-07-07,2633,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203672,2026-07-25,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203673,2026-04-30,4829,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-203674,2026-03-11,3385,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203675,2026-04-25,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-203676,2026-05-24,3385,36308,5,5.0,33.75,4.5,6.75,22.5,11.25,0.3333333333333333,False,True
INV-203677,2026-05-20,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-203678,2026-01-31,2633,36308,6,6.0,40.5,4.5,6.75,27.0,13.5,0.3333333333333333,False,True
INV-203679,2026-07-27,4829,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-203680,2026-07-22,4829,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-203681,2026-05-31,2633,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203682,2026-07-28,4829,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203683,2026-07-24,3385,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203684,2026-02-13,4829,36308,5,5.0,33.75,4.5,6.75,22.5,11.25,0.3333333333333333,False,True
INV-203685,2026-07-14,2633,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-203686,2026-07-02,2190,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-203687,2026-03-05,3385,11788,3,5.25,43.89,,14.63,,,,False,False
INV-203688,2026-02-06,2190,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-203689,2026-02-26,2633,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-203690,2026-04-05,2501,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-203691,2026-03-09,5102,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-203692,2026-04-22,4829,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-203693,2026-06-19,4829,19067,5,3.75,134.95,17.99,26.99,89.94999999999999,45.0,0.33345683586513525,False,True
INV-203694,2026-07-15,2633,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-203695,2026-06-19,3385,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-203696,2026-04-20,2633,19067,8,6.0,215.92,17.99,26.99,143.92,72.0,0.33345683586513525,False,True
INV-203697,2026-07-28,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203698,2026-03-26,2633,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203699,2026-04-09,5102,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203700,2026-05-20,2501,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203701,2026-02-23,5102,43336,5,3.75,61.9,8.25,12.38,41.25,20.65,0.33360258481421645,False,True
INV-203702,2026-03-13,2501,19067,6,4.5,161.94,17.99,26.99,107.94,54.0,0.33345683586513525,False,True
INV-203703,2026-04-30,3385,36308,5,5.0,33.75,4.5,6.75,22.5,11.25,0.3333333333333333,False,True
INV-203704,2026-05-01,3385,64866,15,11.25,562.35,24.99,37.49,374.84999999999997,187.50000000000006,0.3334222459322487,False,True
INV-203705,2026-07-21,3385,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203706,2026-04-25,2190,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203707,2026-07-05,2648,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-203708,2026-05-24,3385,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-203709,2026-02-20,2648,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203710,2026-07-02,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203711,2026-07-18,5102,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-203712,2026-02-04,2633,19067,4,3.0,107.96,17.99,26.99,71.96,36.0,0.33345683586513525,False,True
INV-203713,2026-04-14,2501,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-203714,2026-06-29,5102,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-203715,2026-04-25,2633,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203716,2026-04-12,2633,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-203717,2026-06-20,3385,43336,6,4.5,74.28,8.25,12.38,49.5,24.78,0.3336025848142165,False,True
INV-203718,2026-04-03,2190,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-203719,2026-06-10,2648,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-203720,2026-01-30,2190,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-203721,2026-02-27,3385,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-203722,2026-04-06,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203723,2026-07-13,2190,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203724,2026-02-24,2648,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203725,2026-05-26,2633,64866,18,13.5,674.82,24.99,37.49,449.82,225.00000000000006,0.3334222459322487,False,True
INV-203726,2026-03-06,5102,64866,9,6.75,337.41,24.99,37.49,224.91,112.50000000000003,0.3334222459322487,False,True
INV-203727,2026-05-08,2501,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-203728,2026-07-05,2190,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-203729,2026-06-06,2648,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203730,2026-03-24,3385,11788,11,19.25,160.93,9.75,14.63,107.25,53.68000000000001,0.33356117566643884,False,True
INV-203731,2026-04-12,2648,19067,5,3.75,134.95,17.99,26.99,89.94999999999999,45.0,0.33345683586513525,False,True
INV-203732,2026-07-28,2648,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203733,2026-03-07,2633,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-203734,2026-04-25,2648,35918,5,8.75,67.45,8.99,13.49,44.95,22.5,0.3335804299481097,False,True
INV-203735,2026-03-01,4829,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203736,2026-06-13,2190,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-203737,2026-03-10,2501,35918,3,5.25,40.47,,13.49,,,,False,False
INV-203738,2026-02-24,5102,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203739,2026-06-19,2501,26827,10,7.5,187.5,12.5,18.75,125.0,62.5,0.3333333333333333,False,True
INV-203740,2026-04-16,3385,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203741,2026-02-17,3385,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203742,2026-06-08,2648,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-203743,2026-05-25,2501,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-203744,2026-06-06,2501,26827,7,5.25,131.25,12.5,18.75,87.5,43.75,0.3333333333333333,False,True
INV-203745,2026-02-16,2501,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-203746,2026-02-08,2190,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203747,2026-05-07,3385,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203748,2026-06-27,2190,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-203749,2026-03-31,2648,35918,5,8.75,67.45,8.99,13.49,44.95,22.5,0.3335804299481097,False,True
INV-203750,2026-04-17,5102,35918,8,14.0,107.92,8.99,13.49,71.92,36.0,0.3335804299481097,False,True
INV-203751,2026-02-06,3385,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203752,2026-02-23,3385,36308,8,8.0,54.0,4.5,6.75,36.0,18.0,0.3333333333333333,False,True
INV-203753,2026-04-24,2190,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-203754,2026-04-06,5102,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203755,2026-02-20,2190,11788,12,21.0,175.56,9.75,14.63,117.0,58.56,0.33356117566643884,False,True
INV-203756,2026-03-23,2501,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-203757,2026-03-18,4829,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-203758,2026-07-12,2190,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203759,2026-03-23,2648,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203760,2026-05-15,2501,35918,8,14.0,107.92,8.99,13.49,71.92,36.0,0.3335804299481097,False,True
INV-203761,2026-02-25,2501,11788,6,10.5,87.78,9.75,14.63,58.5,29.28,0.33356117566643884,False,True
INV-203762,2026-03-06,3385,43336,3,2.25,37.14,8.25,12.38,24.75,12.39,0.3336025848142165,False,True
INV-203763,2026-05-01,5102,26827,4,3.0,75.0,12.5,18.75,50.0,25.0,0.3333333333333333,False,True
INV-203764,2026-02-24,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203765,2026-03-19,2648,64866,42,31.5,1574.58,24.99,37.49,1049.58,525.0,0.3334222459322486,False,True
INV-203766,2026-06-11,2648,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-203767,2026-07-18,2633,19067,12,9.0,323.88,17.99,26.99,215.88,108.0,0.33345683586513525,False,True
INV-203768,2026-02-05,4829,43336,6,4.5,74.28,8.25,12.38,49.5,24.78,0.3336025848142165,False,True
INV-203769,2026-04-15,2190,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-203770,2026-03-16,5102,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-203771,2026-03-08,2648,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-203772,2026-07-09,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203773,2026-04-05,5102,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-203774,2026-03-15,2648,36308,5,5.0,33.75,4.5,6.75,22.5,11.25,0.3333333333333333,False,True
INV-203775,2026-06-16,2501,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-203776,2026-04-16,5102,26827,6,4.5,112.5,12.5,18.75,75.0,37.5,0.3333333333333333,False,True
INV-203777,2026-05-28,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-203778,2026-06-16,5102,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-203779,2026-03-04,4829,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203780,2026-04-18,5102,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-203781,2026-05-11,3385,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-203782,2026-07-28,3385,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-203783,2026-06-19,2633,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-203784,2026-07-08,3385,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203785,2026-03-10,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-203786,2026-03-04,5102,19067,8,6.0,215.92,17.99,26.99,143.92,72.0,0.33345683586513525,False,True
INV-203787,2026-06-11,2501,77779,5,1.88,60.5,11.0,12.1,55.0,5.5,0.09090909090909091,False,True
INV-203788,2026-02-25,2648,43336,4,3.0,49.52,8.25,12.38,33.0,16.520000000000003,0.3336025848142165,False,True
INV-203789,2026-06-07,2501,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-203790,2026-06-11,5102,19067,7,5.25,188.93,17.99,26.99,125.92999999999999,63.000000000000014,0.3334568358651353,False,True
INV-203791,2026-05-22,2633,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-203792,2026-05-10,2190,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203793,2026-07-26,5102,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-203794,2026-02-18,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-203795,2026-02-26,2633,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-203796,2026-06-23,4829,43336,3,2.25,37.14,8.25,12.38,24.75,12.39,0.3336025848142165,False,True
INV-203797,2026-03-29,2501,77779,10,3.75,121.0,11.0,12.1,110.0,11.0,0.09090909090909091,False,True
INV-203798,2026-04-20,5102,19067,4,3.0,107.96,17.99,26.99,71.96,36.0,0.33345683586513525,False,True
INV-203799,2026-04-22,2190,35918,14,24.5,188.86,8.99,13.49,125.86,63.000000000000014,0.33358042994810977,False,True
INV-203800,2026-07-18,2648,43336,2,1.5,24.76,8.25,12.38,16.5,8.260000000000002,0.3336025848142165,False,True
INV-203801,2026-03-03,2501,36308,3,3.0,20.25,4.5,6.75,13.5,6.75,0.3333333333333333,False,True
INV-203802,2026-05-14,2190,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-203803,2026-02-05,2633,11788,29,50.75,424.27,9.75,14.63,282.75,141.51999999999998,0.3335611756664388,False,True
INV-203804,2026-04-13,4829,26827,23,17.25,431.25,12.5,18.75,287.5,143.75,0.3333333333333333,False,True
